time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-18T01:36:10.730Z,17.9865,-66.856166666667,14.07,1.93,md,6,149,0.01818,0.08,pr,pr71462878,2024-10-18T01:54:35.660Z,"3 km SSE of Palomas, Puerto Rico",earthquake,0.71,0.46,0.06845299804273,5,reviewed,pr,pr
2024-10-18T01:32:24.620Z,17.967333333333,-66.836,14.89,2.55,md,12,166,0.03116,0.12,pr,pr71462868,2024-10-18T01:44:33.450Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.41,0.39,0.16994567469619,6,reviewed,pr,pr
2024-10-18T01:25:12.384Z,64.7937,-149.4275,15.3,1.3,ml,,,,0.49,ak,ak024dexo5nq,2024-10-18T01:26:44.488Z,"25 km NW of Four Mile Road, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-10-18T01:24:37.839Z,61.3196,-149.6981,35.2,1.5,ml,,,,0.93,ak,ak024dexnzw6,2024-10-18T01:32:55.177Z,"6 km W of Eagle River, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-10-18T01:16:32.790Z,19.187334060669,-155.47982788086,31.360000610352,2.0999999,md,36,143,0.0359,0.109999999,hv,hv74502546,2024-10-18T01:18:04.060Z,"1 km S of Pāhala, Hawaii",earthquake,0.72,0.680000007,0.209999993,9,automatic,hv,hv
2024-10-18T01:09:02.490Z,38.820999145508,-122.84149932861,2.1800000667572,1.13,md,21,70,0.01367,0.02,nc,nc75075631,2024-10-18T01:44:30.035Z,"9 km NW of The Geysers, CA",earthquake,0.21,0.419999987,0.14,22,automatic,nc,nc
2024-10-18T01:02:21.440Z,19.398500442505,-154.95616149902,-0.25,1.70000005,md,36,215,0.05742,0.219999999,hv,hv74502526,2024-10-18T01:26:22.188Z,"8 km SSW of Leilani Estates, Hawaii",earthquake,0.65,0.180000007,0.25,17,automatic,hv,hv
2024-10-18T01:01:04.430Z,34.4253333,-116.4688333,4.33,1.48,ml,39,52,0.1514,0.11,ci,ci40955832,2024-10-18T01:13:11.383Z,"35 km N of Yucca Valley, CA",earthquake,0.14,0.57,0.168,30,automatic,ci,ci
2024-10-18T00:58:29.512Z,43.6949,-125.6927,10,5,mww,68,175,0.841,1.08,us,us6000nzg2,2024-10-18T11:33:57.565Z,"117 km WNW of Barview, Oregon",earthquake,4.4,1.87,0.054,33,reviewed,us,us
2024-10-18T00:50:08.094Z,69.6186,-144.2474,5.4,3.1,ml,,,,1.06,ak,ak024dex84cp,2024-10-18T01:11:24.701Z,"62 km SSW of Kaktovik, Alaska",earthquake,,1.8,,,automatic,ak,ak
